review_id,order_id,customer_id,restaurant_id,rating,review_text,sentiment,review_timestamp,cleaned_review
REV021387,O041134,C04021,R0285,1,The order took too long to arrive.,Negative,2026-01-19 20:00:00,order took long arrive
REV021388,O028334,C04937,R0068,5,Everything was perfect and well packed.,Positive,2026-04-07 15:00:00,everything perfect well packed
REV021389,O016366,C02378,R0169,3,Nothing special about the order.,Neutral,2026-05-17 08:00:00,nothing special order
REV021390,O034059,C02626,R0041,5,Fast delivery and great packaging.,Positive,2026-05-15 05:00:00,fast delivery great packaging
REV021391,O009891,C03095,R0011,3,The experience was fine.,Neutral,2026-01-06 01:00:00,experience fine
REV021392,O004581,C00405,R0241,5,Really tasty food with generous portions.,Positive,2026-01-15 02:00:00,really tasty food generous portion
REV021393,O004874,C01214,R0097,4,Excellent experience from start to finish.,Positive,2026-05-04 11:00:00,excellent experience start finish
REV021394,O047051,C02073,R0086,5,The delivery was very late.,Negative,2026-04-17 04:00:00,delivery late
REV021395,O043658,C01223,R0249,4,Delivery was fast and the food arrived hot.,Positive,2026-06-27 23:00:00,delivery fast food arrived hot
REV021396,O024532,C00632,R0255,2,My order was missing an item.,Negative,2026-05-30 20:00:00,order missing item
REV021397,O032236,C03133,R0100,4,The food was fresh and flavorful.,Positive,2026-02-12 12:00:00,food fresh flavorful
REV021398,O042760,C04324,R0262,4,Everything was perfect and well packed.,Positive,2026-03-10 06:00:00,everything perfect well packed
REV021399,O018621,C04441,R0242,3,It was an ordinary experience.,Neutral,2026-05-11 22:00:00,ordinary experience
REV021400,O015187,C03365,R0245,4,Great quality and very good service.,Positive,2026-06-03 11:00:00,great quality good service
REV021401,O013679,C01368,R0143,3,The food was acceptable.,Neutral,2026-01-26 16:00:00,food acceptable
REV021402,O030684,C01305,R0069,4,Great quality and very good service.,Positive,2026-04-25 18:00:00,great quality good service
REV021403,O025342,C01849,R0156,5,Delivery was fast and the food arrived hot.,Positive,2026-01-29 10:00:00,delivery fast food arrived hot
REV021404,O002185,C03488,R0100,5,The order arrived quickly and everything was hot.,Positive,2026-04-15 08:00:00,order arrived quickly everything hot
REV021405,O041858,C03900,R0263,5,Really tasty food with generous portions.,Positive,2026-05-27 12:00:00,really tasty food generous portion
REV021406,O016630,C04221,R0269,4,The food was fresh and flavorful.,Positive,2026-05-19 18:00:00,food fresh flavorful
REV021407,O010407,C03694,R0118,4,Amazing food and excellent quality.,Positive,2026-03-18 09:00:00,amazing food excellent quality
REV021408,O037056,C02664,R0205,4,The food was fresh and flavorful.,Positive,2026-04-12 14:00:00,food fresh flavorful
REV021409,O042879,C04652,R0231,3,The order took too long to arrive.,Negative,2026-06-09 17:00:00,order took long arrive
REV021410,O030314,C01579,R0018,5,Everything was perfect and well packed.,Positive,2026-06-24 19:00:00,everything perfect well packed
REV021411,O018997,C03910,R0236,2,I received the wrong item.,Negative,2026-06-21 03:00:00,received wrong item
REV021412,O041623,C02772,R0235,4,The order arrived quickly and everything was hot.,Positive,2026-01-24 17:00:00,order arrived quickly everything hot
REV021413,O048722,C02250,R0106,5,Great quality and very good service.,Positive,2026-06-09 18:00:00,great quality good service
REV021414,O004388,C00851,R0201,5,Excellent experience from start to finish.,Positive,2026-01-20 18:00:00,excellent experience start finish
REV021415,O013643,C01009,R0081,4,Really tasty food with generous portions.,Positive,2026-06-20 07:00:00,really tasty food generous portion
REV021416,O034163,C00742,R0235,4,The order arrived quickly and everything was hot.,Positive,2026-02-10 14:00:00,order arrived quickly everything hot
REV021417,O013629,C03743,R0031,4,Amazing food and excellent quality.,Positive,2026-03-06 06:00:00,amazing food excellent quality
REV021418,O006883,C03802,R0199,5,Everything was perfect and well packed.,Positive,2026-02-04 23:00:00,everything perfect well packed
REV021419,O000795,C04258,R0035,2,The food arrived cold.,Negative,2026-05-30 00:00:00,food arrived cold
REV021420,O006960,C01878,R0016,5,The order arrived quickly and everything was hot.,Positive,2026-04-04 02:00:00,order arrived quickly everything hot
REV021421,O022498,C03453,R0174,5,Delivery was fast and the food arrived hot.,Positive,2026-03-26 20:00:00,delivery fast food arrived hot
REV021422,O033030,C04618,R0279,4,Excellent experience from start to finish.,Positive,2026-04-28 13:00:00,excellent experience start finish
REV021423,O017881,C00630,R0287,5,Fast delivery and great packaging.,Positive,2026-05-28 14:00:00,fast delivery great packaging
REV021424,O033837,C02337,R0122,4,Really tasty food with generous portions.,Positive,2026-05-13 18:00:00,really tasty food generous portion
REV021425,O034415,C04988,R0101,5,Delivery was fast and the food arrived hot.,Positive,2026-06-17 07:00:00,delivery fast food arrived hot
REV021426,O013889,C03796,R0229,2,Fast delivery and great packaging.,Positive,2026-06-01 14:00:00,fast delivery great packaging
REV021427,O006315,C03701,R0079,3,Overall it was satisfactory.,Neutral,2026-05-24 05:00:00,overall satisfactory
REV021428,O005647,C03160,R0130,5,Everything was perfect and well packed.,Positive,2026-01-18 10:00:00,everything perfect well packed
REV021429,O018974,C03434,R0118,5,Really tasty food with generous portions.,Positive,2026-06-20 10:00:00,really tasty food generous portion
REV021430,O040641,C00984,R0007,5,Excellent experience from start to finish.,Positive,2026-03-21 06:00:00,excellent experience start finish
REV021431,O024826,C01129,R0218,3,Nothing special about the order.,Neutral,2026-02-21 20:00:00,nothing special order
REV021432,O047630,C04836,R0107,3,The food was acceptable.,Neutral,2026-03-12 13:00:00,food acceptable
REV021433,O040141,C04886,R0256,5,Excellent experience from start to finish.,Positive,2026-03-08 02:00:00,excellent experience start finish
REV021434,O029569,C03056,R0216,1,The food was bland and disappointing.,Negative,2026-05-18 14:00:00,food bland disappointing
REV021435,O029732,C01044,R0128,4,Everything was perfect and well packed.,Positive,2026-05-13 11:00:00,everything perfect well packed
REV021436,O002546,C03347,R0213,5,Amazing food and excellent quality.,Positive,2026-06-29 12:00:00,amazing food excellent quality
REV021437,O020725,C00144,R0092,4,Great quality and very good service.,Positive,2026-04-12 05:00:00,great quality good service
REV021438,O026965,C01027,R0092,3,Overall it was satisfactory.,Neutral,2026-02-18 16:00:00,overall satisfactory
REV021439,O003727,C02514,R0255,4,Really tasty food with generous portions.,Positive,2026-02-22 02:00:00,really tasty food generous portion
REV021440,O015508,C01297,R0091,5,Excellent experience from start to finish.,Positive,2026-02-26 15:00:00,excellent experience start finish
REV021441,O025495,C00609,R0141,5,Excellent experience from start to finish.,Positive,2026-05-17 21:00:00,excellent experience start finish
REV021442,O023798,C02530,R0046,5,Fast delivery and great packaging.,Positive,2026-05-17 23:00:00,fast delivery great packaging
REV021443,O031210,C00081,R0176,5,The food was fresh and flavorful.,Positive,2026-04-20 08:00:00,food fresh flavorful
REV021444,O036712,C01303,R0115,4,Great quality and very good service.,Positive,2026-01-31 16:00:00,great quality good service
REV021445,O020125,C01923,R0039,5,The order arrived quickly and everything was hot.,Positive,2026-04-30 16:00:00,order arrived quickly everything hot
REV021446,O016346,C04068,R0054,3,Nothing special about the order.,Neutral,2026-05-28 04:00:00,nothing special order
REV021447,O016347,C01504,R0171,5,The food was fresh and flavorful.,Positive,2026-05-17 01:00:00,food fresh flavorful
REV021448,O001694,C04561,R0283,1,The food was cold and the delivery was late.,Negative,2026-01-07 02:00:00,food cold delivery late
REV021449,O005262,C00497,R0239,4,The order arrived quickly and everything was hot.,Positive,2026-06-11 03:00:00,order arrived quickly everything hot
REV021450,O040911,C04898,R0103,2,I received the wrong item.,Negative,2026-02-27 12:00:00,received wrong item
REV021451,O032563,C03844,R0040,4,The food was fresh and flavorful.,Positive,2026-02-01 18:00:00,food fresh flavorful
REV021452,O010422,C01640,R0045,5,Excellent experience from start to finish.,Positive,2026-06-10 15:00:00,excellent experience start finish
REV021453,O024631,C04705,R0191,4,Really tasty food with generous portions.,Positive,2026-05-10 04:00:00,really tasty food generous portion
REV021454,O045910,C03439,R0154,4,The order took too long to arrive.,Negative,2026-05-12 09:00:00,order took long arrive
REV021455,O026307,C02533,R0297,4,The food was delicious and fresh.,Positive,2026-05-10 05:00:00,food delicious fresh
REV021456,O044210,C02315,R0290,3,Overall it was satisfactory.,Neutral,2026-01-30 14:00:00,overall satisfactory
REV021457,O032661,C04919,R0005,3,The experience was fine.,Neutral,2026-01-06 06:00:00,experience fine
REV021458,O044191,C02577,R0290,3,The food was acceptable.,Neutral,2026-04-20 10:00:00,food acceptable
REV021459,O007487,C01628,R0154,4,The food was fresh and flavorful.,Positive,2026-04-06 14:00:00,food fresh flavorful
REV021460,O003925,C00066,R0278,4,Really tasty food with generous portions.,Positive,2026-05-13 15:00:00,really tasty food generous portion
REV021461,O049181,C00127,R0200,5,Delivery was fast and the food arrived hot.,Positive,2026-06-13 18:00:00,delivery fast food arrived hot
REV021462,O030305,C00789,R0208,4,Excellent experience from start to finish.,Positive,2026-01-28 15:00:00,excellent experience start finish
REV021463,O040372,C03645,R0005,3,Nothing special about the order.,Neutral,2026-06-22 10:00:00,nothing special order
REV021464,O027144,C00019,R0208,5,Amazing food and excellent quality.,Positive,2026-03-11 10:00:00,amazing food excellent quality
REV021465,O013642,C03415,R0118,4,Excellent experience from start to finish.,Positive,2026-02-09 18:00:00,excellent experience start finish
REV021466,O045626,C02633,R0165,4,The food was fresh and flavorful.,Positive,2026-02-01 12:00:00,food fresh flavorful
REV021467,O015600,C01924,R0204,5,Excellent experience from start to finish.,Positive,2026-03-16 17:00:00,excellent experience start finish
REV021468,O027057,C03450,R0164,4,Fast delivery and great packaging.,Positive,2026-01-30 15:00:00,fast delivery great packaging
REV021469,O033655,C03648,R0116,5,Really tasty food with generous portions.,Positive,2026-01-30 00:00:00,really tasty food generous portion
REV021470,O016790,C01292,R0222,4,The food was delicious and fresh.,Positive,2026-06-27 12:00:00,food delicious fresh
REV021471,O043626,C00299,R0173,4,Excellent experience from start to finish.,Positive,2026-02-20 05:00:00,excellent experience start finish
REV021472,O048326,C04354,R0030,2,I received the wrong item.,Negative,2026-03-30 10:00:00,received wrong item
REV021473,O009442,C03423,R0037,5,The food was delicious and fresh.,Positive,2026-01-18 10:00:00,food delicious fresh
REV021474,O024186,C03385,R0136,2,The delivery was very late.,Negative,2026-03-16 05:00:00,delivery late
REV021475,O024208,C01918,R0103,5,Excellent experience from start to finish.,Positive,2026-04-02 08:00:00,excellent experience start finish
REV021476,O035135,C01302,R0093,5,Really tasty food with generous portions.,Positive,2026-03-04 01:00:00,really tasty food generous portion
REV021477,O024456,C01507,R0136,4,The food was delicious and fresh.,Positive,2026-04-09 21:00:00,food delicious fresh
REV021478,O030039,C02098,R0131,4,Amazing food and excellent quality.,Positive,2026-06-28 10:00:00,amazing food excellent quality
REV021479,O036269,C00981,R0191,3,It was an ordinary experience.,Neutral,2026-06-29 18:00:00,ordinary experience
REV021480,O016777,C04209,R0172,4,Delivery was fast and the food arrived hot.,Positive,2026-01-19 06:00:00,delivery fast food arrived hot
REV021481,O000667,C00505,R0190,5,Amazing food and excellent quality.,Positive,2026-01-07 16:00:00,amazing food excellent quality
REV021482,O032245,C01611,R0017,1,I received the wrong item.,Negative,2026-04-06 20:00:00,received wrong item
REV021483,O003229,C01761,R0173,2,The delivery was very late.,Negative,2026-05-30 13:00:00,delivery late
REV021484,O008934,C00370,R0081,4,Delivery was fast and the food arrived hot.,Positive,2026-04-23 12:00:00,delivery fast food arrived hot
REV021485,O042960,C04360,R0096,1,The food was cold and the delivery was late.,Negative,2026-06-07 20:00:00,food cold delivery late
REV021486,O033277,C02873,R0147,5,Really tasty food with generous portions.,Positive,2026-03-22 10:00:00,really tasty food generous portion
REV021487,O029132,C03471,R0180,4,Great quality and very good service.,Positive,2026-01-11 12:00:00,great quality good service
REV021488,O007697,C03141,R0004,2,The delivery was very late.,Negative,2026-04-28 23:00:00,delivery late
REV021489,O003107,C00566,R0267,3,The food was okay.,Neutral,2026-01-05 08:00:00,food okay
REV021490,O022218,C03306,R0300,4,Fast delivery and great packaging.,Positive,2026-02-13 02:00:00,fast delivery great packaging
REV021491,O002087,C02960,R0233,4,The order arrived quickly and everything was hot.,Positive,2026-06-13 00:00:00,order arrived quickly everything hot
REV021492,O018218,C01398,R0253,4,Really tasty food with generous portions.,Positive,2026-03-02 17:00:00,really tasty food generous portion
REV021493,O017645,C00167,R0025,1,The packaging was damaged.,Negative,2026-02-03 14:00:00,packaging damaged
REV021494,O022376,C01239,R0244,2,The order took too long to arrive.,Negative,2026-06-07 11:00:00,order took long arrive
REV021495,O035926,C04977,R0130,3,It was an ordinary experience.,Neutral,2026-01-05 07:00:00,ordinary experience
REV021496,O004161,C00320,R0201,4,Amazing food and excellent quality.,Positive,2026-05-04 06:00:00,amazing food excellent quality
REV021497,O021445,C03489,R0031,4,Great quality and very good service.,Positive,2026-06-07 09:00:00,great quality good service
REV021498,O040844,C02086,R0105,5,Everything was perfect and well packed.,Positive,2026-04-08 17:00:00,everything perfect well packed
